,tags,counts,Percentile Rank
3099,new,19,0.9208874458874459
3100,new tech 2017,2,0.10313852813852814
3101,hilarious,2,0.10313852813852814
3102,strange tech,2,0.10313852813852814
3103,teen gift,2,0.10313852813852814
3104,new inventions,2,0.10313852813852814
3105,tech gifts,2,0.10313852813852814
3106,electronic gadget,2,0.10313852813852814
3107,future gadgets,2,0.10313852813852814
3108,#M781,2,0.10313852813852814
3109,unboxing tech,2,0.10313852813852814
3110,comedy,8,0.6358225108225108
3111,deep look,15,0.8711038961038962
3112,tick,15,0.8711038961038962
3113,ticks,15,0.8711038961038962
3114,bite,15,0.8711038961038962
3115,bites,15,0.8711038961038962
3116,wildlife,39,0.9787878787878788
3117,lyme,15,0.8711038961038962
3118,lyme disease,15,0.8711038961038962
3119,insect,39,0.9787878787878788
3120,arachnophobia,15,0.8711038961038962
3121,blood-sucking,15,0.8711038961038962
3122,blood,15,0.8711038961038962
3123,mosquito,15,0.8711038961038962
3124,remove,15,0.8711038961038962
3125,removing ticks,15,0.8711038961038962
3126,hypostome,15,0.8711038961038962
3127,dig,15,0.8711038961038962
3128,in,15,0.8711038961038962
3129,full,15,0.8711038961038962
3130,mouth,15,0.8711038961038962
3131,hooks,15,0.8711038961038962
3132,biting,15,0.8711038961038962
3133,Ixodes pacificus,15,0.8711038961038962
3134,deer tick,15,0.8711038961038962
3135,scapularis,15,0.8711038961038962
3136,disease,15,0.8711038961038962
3137,tick-borne,15,0.8711038961038962
3138,what,15,0.8711038961038962
3139,why,15,0.8711038961038962
3140,do,15,0.8711038961038962
3141,eat,15,0.8711038961038962
3142,skin,15,0.8711038961038962
3143,attach,15,0.8711038961038962
3144,pull,15,0.8711038961038962
3145,out,15,0.8711038961038962
3146,questing,15,0.8711038961038962
3147,female,15,0.8711038961038962
3148,nymph,15,0.8711038961038962
3149,larvae,15,0.8711038961038962
3150,blacklegged tick,15,0.8711038961038962
3151,eggs,15,0.8711038961038962
3152,Borrelia,15,0.8711038961038962
3153,wild,15,0.8711038961038962
3154,macro,15,0.8711038961038962
3155,diseases,15,0.8711038961038962
3156,gross,15,0.8711038961038962
3157,deadly,15,0.8711038961038962
3158,peterson,15,0.8711038961038962
3159,adventure,15,0.8711038961038962
3160,animals,15,0.8711038961038962
3161,bug,15,0.8711038961038962
3162,get,15,0.8711038961038962
3163,on,15,0.8711038961038962
3164,you,15,0.8711038961038962
3165,dogs,26,0.9536796536796537
3166,crawl,15,0.8711038961038962
3167,under,15,0.8711038961038962
3168,satisfying videos,18,0.9170995670995671
3169,water cutting a diamond,4,0.2864718614718615
3170,waterjet vs diamond,4,0.2864718614718615
3171,17 carat diamond,4,0.2864718614718615
3172,huge diamond,4,0.2864718614718615
3173,waterjet vs hardest material,4,0.2864718614718615
3174,Can a waterjet cut a diamond?,4,0.2864718614718615
3175,whats inside a diamond?,4,0.2864718614718615
3176,diamond cut in half,4,0.2864718614718615
3177,waterjet cutting,16,0.8965367965367965
3178,cody's lab,4,0.2864718614718615
3179,60000 psi waterjet,4,0.2864718614718615
3180,Mobile Manipulation,16,0.8965367965367965
3181,Dynamic robots,45,0.9827922077922078
3182,Legged robots,9,0.6803030303030303
3183,Intel vaunt,1,0.03484848484848485
3184,Intel smart glasses,1,0.03484848484848485
3185,Intel smartglasses,1,0.03484848484848485
3186,smart glasses,1,0.03484848484848485
3187,glasses,1,0.03484848484848485
3188,dieter bohn,1,0.03484848484848485
3189,model 3,2,0.10313852813852814
3190,tesla model 3,2,0.10313852813852814
3191,model 3 review,2,0.10313852813852814
3192,tesla 3,2,0.10313852813852814
3193,model 3 tesla,2,0.10313852813852814
3194,new tesla,2,0.10313852813852814
3195,jake roper,2,0.10313852813852814
3196,vsauce3,2,0.10313852813852814
3197,fixit,5,0.379004329004329
3198,iphone teardown,5,0.379004329004329
3199,iphone x teardown,5,0.379004329004329
3200,iphone 2018,5,0.379004329004329
3201,disasembling iphone,5,0.379004329004329
3202,state of repair,5,0.379004329004329
3203,gadget repair,5,0.379004329004329
3204,how to fix a broken iphone,5,0.379004329004329
3205,consumer electronics,5,0.379004329004329
3206,first iphone x,5,0.379004329004329
3207,third thumb,3,0.19015151515151515
3208,prosthetics,3,0.19015151515151515
3209,product designer,3,0.19015151515151515
3210,university college london,3,0.19015151515151515
3211,foot sensor,3,0.19015151515151515
3212,thumb,3,0.19015151515151515
3213,prosthetic limb,3,0.19015151515151515
3214,insider,5,0.379004329004329
3215,insider design,3,0.19015151515151515
3216,Zuma,4,0.2864718614718615
3217,astronauts,3,0.19015151515151515
3218,50 most googled,3,0.19015151515151515
3219,most googled questions,3,0.19015151515151515
3220,space questions,3,0.19015151515151515
3221,outer space,13,0.8208874458874459
3222,one strange rock,3,0.19015151515151515
3223,strange rock,3,0.19015151515151515
3224,space question,3,0.19015151515151515
3225,chris hadfield,13,0.8208874458874459
3226,jeffrey hoffman,3,0.19015151515151515
3227,jerry linenger,3,0.19015151515151515
3228,leland melvin,3,0.19015151515151515
3229,mae c. jemison,3,0.19015151515151515
3230,mike massimino,3,0.19015151515151515
3231,nicole stott,3,0.19015151515151515
3232,nasa astronauts,3,0.19015151515151515
3233,nasa astronaut,13,0.8208874458874459
3234,space travel,3,0.19015151515151515
3235,space trivia,13,0.8208874458874459
3236,outerspace,13,0.8208874458874459
3237,goldilocks zone,3,0.19015151515151515
3238,cosmonaut,3,0.19015151515151515
3239,googled questions,3,0.19015151515151515
3240,space time,3,0.19015151515151515
3241,astronauts answer,3,0.19015151515151515
3242,astronaut,13,0.8208874458874459
3243,crab,1,0.03484848484848485
3244,bird,1,0.03484848484848485
3245,animal,1,0.03484848484848485
3246,red hot nickel ball,12,0.7867965367965368
3247,RHNB,12,0.7867965367965368
3248,red hot,12,0.7867965367965368
3249,red hot steel,12,0.7867965367965368
3250,red hot vs. ice,12,0.7867965367965368
3251,vs. ice,12,0.7867965367965368
3252,vs.,12,0.7867965367965368
3253,ice,14,0.8462121212121212
3254,life hack,12,0.7867965367965368
3255,hydraulic press channel,12,0.7867965367965368
3256,winter,12,0.7867965367965368
3257,Finland,12,0.7867965367965368
3258,slicer 5 000 000,23,0.9404761904761905
3259,Extreme,12,0.7867965367965368
3260,amazing inventions,14,0.8462121212121212
3261,haircut,2,0.10313852813852814
3262,waterjet haircut,2,0.10313852813852814
3263,dangerous haircut,2,0.10313852813852814
3264,worst haircut,2,0.10313852813852814
3265,haircut fail,2,0.10313852813852814
3266,dangerous,2,0.10313852813852814
3267,crazy,2,0.10313852813852814
3268,patrick adair designs,2,0.10313852813852814
3269,Lewis,2,0.10313852813852814
3270,ice cube,2,0.10313852813852814
3271,ice sculpture,2,0.10313852813852814
3272,New Puppy,11,0.7570346320346321
3273,Puppy,11,0.7570346320346321
3274,We Got A New Puppy,11,0.7570346320346321
3275,alaskan malamute puppy,11,0.7570346320346321
3276,malamute puppy,11,0.7570346320346321
3277,malamute puppy howling,11,0.7570346320346321
3278,crazyrussianhacker new pet,11,0.7570346320346321
3279,new pet,11,0.7570346320346321
3280,crazyrussianhacker new dog,11,0.7570346320346321
3281,I got new dog,11,0.7570346320346321
3282,we got another dog,11,0.7570346320346321
3283,Energy Drinks,13,0.8208874458874459
3284,Caffeine,13,0.8208874458874459
3285,Caffeine Intoxication,13,0.8208874458874459
3286,Caffeine Overdose,13,0.8208874458874459
3287,Red Bull,13,0.8208874458874459
3288,Monster Energy Drink,13,0.8208874458874459
3289,Rockstar Energy Drinks,13,0.8208874458874459
3290,Guarana,13,0.8208874458874459
3291,Coke,13,0.8208874458874459
3292,Are Energy Drinks Bad For You,13,0.8208874458874459
3293,Energy Drink Health Risks,13,0.8208874458874459
3294,Hospitalization energy drinks,13,0.8208874458874459
3295,dopamine,13,0.8208874458874459
3296,your body on energy drinks,13,0.8208874458874459
3297,your brain on energy drinks,13,0.8208874458874459
3298,Tuarine,13,0.8208874458874459
3299,Do Energy Drinks Work,13,0.8208874458874459
3300,which drink has the most caffeine,13,0.8208874458874459
3301,your brain on caffeine,13,0.8208874458874459
3302,Drake,13,0.8208874458874459
3303,Pusha T,13,0.8208874458874459
3304,Rosanne Barr,13,0.8208874458874459
3305,Racist Tweets,13,0.8208874458874459
3306,Simone Giertz,13,0.8208874458874459
3307,space x,7,0.5646103896103896
3308,elon musk,13,0.8208874458874459
3309,mark rober,32,0.9685064935064935
3310,msl,7,0.5646103896103896
3311,smap,7,0.5646103896103896
3312,curiosity rover,7,0.5646103896103896
3313,mars rover,7,0.5646103896103896
3314,jpl,7,0.5646103896103896
3315,jet propulsion laboratory,7,0.5646103896103896
3316,government,7,0.5646103896103896
3317,blue origin,7,0.5646103896103896
3318,africa,7,0.5646103896103896
3319,bill and melinda gates foundation,7,0.5646103896103896
3320,gaming pc,38,0.9777056277056277
3321,portable gaming pc,4,0.2864718614718615
3322,portable pc,4,0.2864718614718615
3323,game console,4,0.2864718614718615
3324,gpd win 2,4,0.2864718614718615
3325,gpd win,4,0.2864718614718615
3326,mini pc,4,0.2864718614718615
3327,handheld gaming,4,0.2864718614718615
3328,pc gaming,35,0.9752164502164502
3329,mini gaming pc,4,0.2864718614718615
3330,18 core iMac,6,0.47153679653679653
3331,18-core,6,0.47153679653679653
3332,18-core iMac Pro,6,0.47153679653679653
3333,18 core iMac Pro,6,0.47153679653679653
3334,iMac,12,0.7867965367965368
3335,iMac Pro review,6,0.47153679653679653
3336,Apple desktop,6,0.47153679653679653
3337,geforce now,2,0.10313852813852814
3338,nvidia,2,0.10313852813852814
3339,geforce,2,0.10313852813852814
3340,cloud gaming,2,0.10313852813852814
3341,iPhone 10 Review,6,0.47153679653679653
3342,iPhone 10,7,0.5646103896103896
3343,iphone 2017,6,0.47153679653679653
3344,iphone x hands on,12,0.7867965367965368
3345,iphone x vs,12,0.7867965367965368
3346,iphone x vs iphone 8,12,0.7867965367965368
3347,iphone x specs,6,0.47153679653679653
3348,new iphone,25,0.95
3349,animoji,19,0.9208874458874459
3350,iphone x vs 8,12,0.7867965367965368
3351,face id,13,0.8208874458874459
3352,iPhone X Camera,6,0.47153679653679653
3353,iphone x vs iphone 8 plus,12,0.7867965367965368
3354,iphone ten,6,0.47153679653679653
3355,ergonomic,5,0.379004329004329
3356,split,5,0.379004329004329
3357,cherry,5,0.379004329004329
3358,removable switches,5,0.379004329004329
3359,battle station,5,0.379004329004329
3360,work station,5,0.379004329004329
3361,rgb,5,0.379004329004329
3362,underglow,5,0.379004329004329
3363,Caviar,5,0.379004329004329
3364,Beluga sturgeon,5,0.379004329004329
3365,fish,18,0.9170995670995671
3366,fish farming,5,0.379004329004329
3367,harvesting,5,0.379004329004329
3368,sturgeon,5,0.379004329004329
3369,fishing,5,0.379004329004329
3370,Acipenseridae,5,0.379004329004329
3371,roe,5,0.379004329004329
3372,salt-water,5,0.379004329004329
3373,United States fish and Wildlife service,5,0.379004329004329
3374,fish species,5,0.379004329004329
3375,sturgeon species,5,0.379004329004329
3376,arne ludwig,5,0.379004329004329
3377,iucn,5,0.379004329004329
3378,Sturgeon specialist group,5,0.379004329004329
3379,red list,5,0.379004329004329
3380,sturgeon egg,5,0.379004329004329
3381,sturgeon population,5,0.379004329004329
3382,caviar import,5,0.379004329004329
3383,importing,5,0.379004329004329
3384,California Caviar Company,5,0.379004329004329
3385,Kaluga queen,5,0.379004329004329
3386,roe harvest,5,0.379004329004329
3387,egg harvest,5,0.379004329004329
3388,MOTTRA caviar,5,0.379004329004329
3389,wealth and power,16,0.8965367965367965
3390,does money corrupt,16,0.8965367965367965
3391,does power corrupt,16,0.8965367965367965
3392,power paradox,16,0.8965367965367965
3393,Dacher Keltner,16,0.8965367965367965
3394,Are Rich People Worse Humans?,16,0.8965367965367965
3395,Are rich people worse drivers?,16,0.8965367965367965
3396,are rich people rude?,16,0.8965367965367965
3397,Are rich people cheap?,16,0.8965367965367965
3398,are rich people more giving?,16,0.8965367965367965
3399,the science of money,16,0.8965367965367965
3400,the science of power,16,0.8965367965367965
3401,are poor people nicer?,16,0.8965367965367965
3402,Does money change your brain?,16,0.8965367965367965
3403,How do people get rich?,16,0.8965367965367965
3404,the science of empathy,16,0.8965367965367965
3405,your brain on money,16,0.8965367965367965
3406,your brain on power,16,0.8965367965367965
3407,kanye west,16,0.8965367965367965
3408,garlic bread in space,16,0.8965367965367965
3409,Wireless charging,8,0.6358225108225108
3410,qi,8,0.6358225108225108
3411,electricity,8,0.6358225108225108
3412,apple iPad 2018,9,0.6803030303030303
3413,new ipad 2018,9,0.6803030303030303
3414,new ipad,9,0.6803030303030303
3415,apple education event,9,0.6803030303030303
3416,apple event 2018,9,0.6803030303030303
3417,apple pencil,9,0.6803030303030303
3418,Water Bottle Gadgets,8,0.6358225108225108
3419,Gadget,8,0.6358225108225108
3420,Water Bottle,8,0.6358225108225108
3421,8 Water Bottle Gadgets put to the Test,8,0.6358225108225108
3422,Coffee Mug,8,0.6358225108225108
3423,Portable Water Bottle,8,0.6358225108225108
3424,Lemon Water Bottle,8,0.6358225108225108
3425,Electric Protein Shaker,8,0.6358225108225108
3426,Self Stirring Mug,8,0.6358225108225108
3427,Stainless Steel Vacuum Cup,8,0.6358225108225108
3428,anti-vaxxer,8,0.6358225108225108
3429,why you should get vaccinated,8,0.6358225108225108
3430,why you should vaccinate your kids,8,0.6358225108225108
3431,vaccines save lives,8,0.6358225108225108
3432,do vaccines contain mercury,8,0.6358225108225108
3433,do vaccines cause autism,8,0.6358225108225108
3434,are vaccines safe,8,0.6358225108225108
3435,verything you should know about vaccines.,8,0.6358225108225108
3436,Measles Mumps Rubella,8,0.6358225108225108
3437,MMR vaccine,8,0.6358225108225108
3438,Polio,8,0.6358225108225108
3439,Small Pox,8,0.6358225108225108
3440,eradicating disease,8,0.6358225108225108
3441,why is the anti-vax movement growing,8,0.6358225108225108
3442,flu shot,8,0.6358225108225108
3443,does the flu shot work,8,0.6358225108225108
3444,why you should get the flu shot,8,0.6358225108225108
3445,thimerosal,8,0.6358225108225108
3446,measles outbreak USA,8,0.6358225108225108
3447,andrew wakefield,8,0.6358225108225108
3448,Muzo,1,0.03484848484848485
3449,Noise cancelling,1,0.03484848484848485
3450,active noise cancelling,1,0.03484848484848485
3451,kickstarter,1,0.03484848484848485
3452,indiegogo,1,0.03484848484848485
3453,crowd funding,1,0.03484848484848485
3454,fake,1,0.03484848484848485
3455,ambient,1,0.03484848484848485
3456,actuator,1,0.03484848484848485
3457,beans,24,0.9445887445887445
3458,jumping,24,0.9445887445887445
3459,mexican jumping beans,24,0.9445887445887445
3460,jumping beans,24,0.9445887445887445
3461,bean,24,0.9445887445887445
3462,mexican,24,0.9445887445887445
3463,mexican jumping bean,24,0.9445887445887445
3464,whats inside,35,0.9752164502164502
3465,weird,31,0.966991341991342
3466,cinco de mayo,24,0.9445887445887445
3467,why do some beans jump,24,0.9445887445887445
3468,larva,24,0.9445887445887445
3469,moths,24,0.9445887445887445
3470,moth,24,0.9445887445887445
3471,worm,24,0.9445887445887445
3472,worms,24,0.9445887445887445
3473,whats inside a mexican jumping bean,24,0.9445887445887445
3474,insects,24,0.9445887445887445
3475,giveaway,24,0.9445887445887445
3476,may 5th,24,0.9445887445887445
3477,mystery,24,0.9445887445887445
3478,ball,11,0.7570346320346321
3479,Guillotine,11,0.7570346320346321
3480,playing cards,11,0.7570346320346321
3481,cards,11,0.7570346320346321
3482,guillotine,11,0.7570346320346321
3483,mousetrap car,19,0.9208874458874459
3484,thebackyardscientist,7,0.5646103896103896
3485,Mousetrap,7,0.5646103896103896
3486,street science,7,0.5646103896103896
3487,mousetrap,7,0.5646103896103896
3488,astrophotography,8,0.6358225108225108
3489,eclipse,8,0.6358225108225108
3490,solar eclipse,8,0.6358225108225108
3491,saturn v,8,0.6358225108225108
3492,space and rocket center,8,0.6358225108225108
3493,how to photograph an eclipse,8,0.6358225108225108
3494,ephemeris,8,0.6358225108225108
3495,smartphone awards,11,0.7570346320346321
3496,best smartphones,11,0.7570346320346321
3497,best phones,11,0.7570346320346321
3498,phone of the year,11,0.7570346320346321
3499,Ga;laxy Note 8,11,0.7570346320346321
3500,iPhone 8,11,0.7570346320346321
3501,iPhone 8 Plus,11,0.7570346320346321
3502,Essential Phone,11,0.7570346320346321
3503,Razer Phone,18,0.9170995670995671
3504,smartphone trophies,11,0.7570346320346321
3505,Awards,11,0.7570346320346321
3506,plastic,9,0.6803030303030303
3507,ocean,9,0.6803030303030303
3508,indonesia,9,0.6803030303030303
3509,trash,9,0.6803030303030303
3510,wet season,9,0.6803030303030303
3511,microplastics,9,0.6803030303030303
3512,Indonesian Through Flow,9,0.6803030303030303
3513,ITF,9,0.6803030303030303
3514,slick,9,0.6803030303030303
3515,raft,9,0.6803030303030303
3516,plankton,9,0.6803030303030303
3517,ncix,9,0.6803030303030303
3518,bankruptcy,9,0.6803030303030303
3519,auction,9,0.6803030303030303
3520,retailer,9,0.6803030303030303
3521,cpu,36,0.9770562770562771
3522,card,43,0.9811688311688311
3523,silver,9,0.6803030303030303
3524,plaque,9,0.6803030303030303
3525,channel,9,0.6803030303030303
